Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
2.1,8,0,1,4400,6,0.5,1750,33,4,12,2,0,1.4747,0,0.00013372
2.1,8,1,1,5700,7,0.2,4550,173,9,2,3,8.74e-05,1.4195,0,0.00012893
2.1,9,0,0,2300,9,1,6400,83,6,4,1,0.0004955,5.8973,0,2.7858e-05
2.1,1,1,1,3350,10,0.2,5650,220,4,2,2,0.0007392,2.4065,0,0.00021872
2.1,1,1,0,4750,6,0.8,6050,907,1,2,3,0.00043413,1.8821,0,0.00011875
2.1,9,1,0,4300,6,0.6,550,295,8,6,2,0,3.8839,0,2.7964e-05
2.1,6,1,0,9050,9,0.2,1300,210,5,2,2,0.00030888,3.1876,0,3.3495e-05
2.1,5,0,0,3800,1,0.8,2000,38,2,6,2,0,0.52341,0,3.5634e-05
2.1,9,1,1,950,10,0.5,6600,106,9,2,1,0.00097077,1.4092,0,0.00012814
2.1,10,0,1,8000,3,0.9,1500,59,4,2,2,0.00030056,1.4428,0,0.00013107
2.1,3,1,0,5050,6,0,950,26,9,2,3,0.0014112,0.63564,0,5.0009e-05
2.1,9,1,1,7300,5,0.9,7400,142,2,2,3,0,1.4089,0,0.00012797
2.1,5,1,0,750,7,0,2500,10,7,4,3,0,0.41998,0,3.6061e-05
2.1,7,0,0,3000,6,0.2,5850,181,7,4,2,0,1.1547,0,3.1301e-05
2.1,10,0,1,9150,10,0.3,8600,295,6,2,2,0.00050613,1.4426,0,0.00013108
2.1,9,1,1,1350,4,0.8,5500,585,3,4,1,0.00085586,1.4095,0,0.00012809
2.1,7,0,1,7900,6,1,1650,210,10,4,2,,1.4869,0,
2.1,3,1,0,2700,10,0,7200,19,3,8,2,0.0003456,0.59722,0,4.9882e-05
2.1,5,0,0,6000,2,0.6,6200,12,2,2,3,0.000408,1.1446,0,3.5735e-05
2.1,4,1,0,3700,7,0.8,4700,585,6,2,3,3.0992e-05,2.6042,0,4.2445e-05
2.1,3,1,1,3000,1,0.9,5900,27,1,16,2,0,1.653,0,0.00014978
2.1,2,1,1,9000,8,0.3,3850,14,3,4,2,7.68e-05,1.8669,0,0.00016963
2.1,4,1,1,750,7,0,6450,21,2,4,3,0.0004608,1.569,0,0.00014254
2.1,7,0,1,8600,8,0.3,7650,16,3,2,2,0.0016464,1.5012,0,0.00013653
2.1,4,0,1,7250,10,0.1,1100,23,6,12,2,0,1.6204,0,0.00014696
2.1,6,1,1,1800,3,0.6,1350,190,6,2,2,0.00024024,1.469,0,0.00013349
2.1,8,1,1,7050,9,0.6,2700,784,10,4,1,,1.4073,0,
2.1,7,0,0,550,5,1,3350,157,7,4,2,0,0.9527,0,3.1304e-05
2.1,9,1,0,2450,7,0.4,8500,8,8,2,1,0.0005616,1.964,0,2.8131e-05
2.1,7,0,1,6350,1,1,9000,10,8,2,3,0.0003024,1.5013,0,0.00013637
2.1,10,0,0,6300,2,0.9,5100,9,4,12,1,0,2.4235,0,2.6065e-05
2.1,1,0,1,2050,1,0.5,9600,123,7,8,3,7.0013e-05,2.4477,0,0.00022251
2.1,5,0,1,4100,10,0.7,2250,129,9,12,1,0,1.5503,0,0.00014061
2.1,1,1,1,3200,3,0.5,2100,68,1,16,2,4.8e-05,2.4094,0,0.0002186
2.1,7,1,0,9600,4,0.7,900,17,6,10,2,0,4.8105,0,3.161e-05
2.1,6,0,0,7500,9,0,4900,123,6,6,3,0,0.67223,0,3.3126e-05
2.1,8,1,0,9250,10,0.5,2450,68,8,16,1,0,10.3638,0,2.89661e-05
2.1,2,0,1,6550,3,0,2050,79,7,2,3,0.0003744,1.9097,0,0.00017361
2.1,8,0,0,7250,8,1,8100,16,7,2,3,0.000576,13.0957,0,2.87774e-05
2.1,9,1,1,7800,6,0.1,6200,87,4,6,1,0,1.4097,0,0.00012799
2.1,4,1,0,2150,8,0.9,3450,173,7,2,2,0.00043668,2.0823,0,4.2539e-05
2.1,1,1,0,1350,2,0.5,4750,907,9,14,3,3.6528e-05,1.4636,0,0.00013274
2.1,1,0,1,950,7,0.3,3250,505,7,14,2,0.00018003,2.44,0,0.00022154
2.1,8,0,1,8450,7,0.1,3300,59,6,8,1,0,1.4729,0,0.00013372
2.1,1,1,1,6750,10,0.2,6250,1000,6,8,3,7.7434e-06,2.4056,0,0.00021853
2.1,8,1,1,7300,7,1,850,19,1,12,1,0,1.4223,0,0.00012894
2.1,5,0,0,3050,8,0.7,4250,96,9,2,2,0.00034319,2.8062,0,3.5714e-05
2.1,7,1,1,4550,1,0.8,2700,18,6,2,1,0.0049056,1.4497,0,0.00013223
2.1,4,0,1,8800,3,0.7,9050,784,3,6,1,0.00018014,1.619,0,0.00014703
2.1,8,0,0,9050,1,0,4450,65,2,4,2,0,0.80968,0,2.8678e-05
2.1,10,0,1,1100,10,1,6550,65,2,2,3,0,1.4428,0,0.00013102
2.1,4,0,0,3200,8,0.8,1150,481,9,8,3,0,2.6588,0,4.1865e-05
2.1,10,0,1,4500,3,0.9,6200,75,5,4,3,0,1.4433,0,0.00013106
2.1,8,0,0,2450,10,0.3,4650,17,4,8,1,0,2.1255,0,2.87e-05
2.1,10,1,1,8100,9,0.8,600,11,3,16,3,0,1.3954,0,0.00012629
2.1,9,0,0,8550,2,0.5,3150,46,1,4,2,0,1.9624,0,2.7757e-05
2.1,5,1,0,5850,9,0.5,9500,481,9,2,1,0.0011237,3.9442,0,3.6206e-05
2.1,3,1,1,8450,3,0.7,3300,530,10,6,1,,1.6173,0,
2.1,10,0,0,8550,9,0.2,3600,823,8,2,2,0.00052773,4.9042,0,2.608e-05
2.1,1,1,1,5350,2,0.4,2750,746,7,2,3,6.6679e-05,2.4053,0,0.00021864
2.1,5,1,1,5200,3,0.3,7400,12,6,14,1,0,1.5009,0,0.00013607
2.1,3,0,0,4800,8,0.7,9400,15,1,6,2,0.0002736,2.8791,0,4.9202e-05
2.1,9,0,0,7200,3,0.4,5250,65,2,12,3,0,2.3029,0,2.7782e-05
2.1,5,1,1,7800,3,0.4,6500,83,9,2,1,0.0011511,1.4983,0,0.00013627
2.1,1,1,0,1750,2,0.1,6750,11,4,10,1,2.4e-05,1.4408,0,0.00013178
2.1,3,1,1,5650,10,1,1700,15,8,6,3,0,1.6505,0,0.00014979
2.1,8,0,1,9200,2,0.9,6650,15,1,4,2,0,1.4728,0,0.00013371
2.1,5,1,0,6200,8,0.9,8800,28,4,16,3,0,6.2204,0,3.613e-05
2.1,6,0,0,4950,5,0,6250,15,1,10,2,0,0.57004,0,3.3135e-05
2.1,9,1,1,7350,5,0.8,9550,10,1,2,1,0.0005616,1.4097,0,0.00012813
2.1,2,1,0,5600,1,0.1,6400,711,4,4,1,0.00023423,0.83083,0,6.9703e-05
2.1,3,1,1,2300,2,0.7,7550,101,1,2,3,0.00032202,1.6492,0,0.00014985
2.1,7,0,0,9150,2,0.7,9450,40,9,2,1,0.0023509,2.1439,0,3.1648e-05
2.1,10,1,1,8300,4,0.1,4150,310,8,2,3,0,1.3899,0,0.00012621
2.1,1,1,1,1900,5,0.2,2250,864,8,2,2,0.00063897,2.4064,0,0.0002187
2.1,4,1,1,8700,9,1,650,220,6,4,2,0.00050322,1.5683,0,0.00014252
2.1,8,0,1,9100,4,0.1,9350,21,1,8,1,0,1.4734,0,0.00013369
2.1,1,1,0,5250,3,0.2,5150,157,7,2,2,0.00078911,1.3976,0,0.00011881
2.1,7,1,1,6600,3,0.7,5850,585,10,12,1,,1.4357,0,
2.1,5,0,0,4800,10,0.1,3950,65,7,2,1,0.0012,1.2068,0,3.5885e-05
2.1,10,1,0,5150,10,0.8,3200,11,5,2,1,0.0012,11.2957,0,2.64415e-05
2.1,3,0,1,2450,6,0.9,7150,12,2,10,2,0,1.6991,0,0.00015413
2.1,8,1,1,3600,9,0.4,6250,65,3,2,3,0.0002688,1.4197,0,0.00012896
2.1,10,0,1,3150,10,0.6,5500,9,1,2,3,0,1.4433,0,0.00013106
2.1,7,1,0,9000,7,1,9000,27,10,2,3,0.0008064,11.6276,0,3.17114e-05
2.1,7,0,1,3600,7,0.9,6800,823,8,4,2,0,1.5011,0,0.00013628
2.1,3,0,0,5700,10,0.2,2450,864,1,2,2,0.00047537,1.5667,0,4.924e-05
2.1,4,0,0,3850,6,0,2700,12,7,2,3,9.6e-05,0.56784,0,4.2017e-05
2.1,9,1,0,5100,5,0.9,5150,12,9,12,1,0,5.3466,0,2.8023e-05
2.1,2,1,1,8500,10,0.4,4650,9,8,2,1,0.0017413,1.8681,0,0.00016968
2.1,10,0,1,8150,10,0.5,5600,8,3,2,1,0.0012,1.4435,0,0.00013124
2.1,10,0,0,5800,6,0.6,9100,255,1,4,2,0,6.1038,0,2.6013e-05
2.1,8,0,1,4200,1,0.8,8900,9,5,2,2,0.0008448,1.4724,0,0.00013382
2.1,9,1,1,1600,7,0.2,4800,746,3,10,2,0,1.4113,0,0.00012797
2.1,8,0,1,9200,10,0,7500,9,10,10,3,0,1.4752,0,0.00013372
2.1,10,1,1,8600,5,0.6,2650,268,2,10,2,0,1.3921,0,0.00012621
2.1,2,1,0,2550,5,0.5,4350,33,10,8,1,0.00082031,1.0921,0,6.9807e-05
2.1,6,0,0,7550,9,1,5400,864,4,10,3,0,11.5193,0,3.308e-05
2.1,6,0,1,8900,1,0.1,7000,326,5,2,2,0.0001716,1.5202,0,0.00013814
2.1,7,1,1,2150,5,0.8,8350,75,4,2,3,0.0002688,1.449,0,0.00013162
2.1,8,0,1,3950,8,0.1,9700,38,5,2,1,0.0032849,1.4723,0,0.00013411
2.1,2,1,1,2300,8,0.9,7900,436,7,8,2,0.00024009,1.8659,0,0.00016946
2.1,10,0,1,8050,3,0.7,4700,17,6,10,1,0,1.4449,0,0.00013105
2.1,5,0,1,8100,4,0.5,4500,530,4,4,3,0,1.5485,0,0.00014061
2.1,1,1,1,9800,3,0,6500,16,7,2,2,0.0023896,2.4075,0,0.000219
2.1,8,0,0,4850,6,0.2,9650,505,7,8,1,0,1.8138,0,2.8654e-05
2.1,2,0,0,950,7,0.7,4200,396,6,6,1,5.76e-05,1.051,0,6.8723e-05
2.1,6,1,1,3350,7,0.2,7300,117,2,2,1,0.00069069,1.4695,0,0.00013359
2.1,9,1,0,900,6,0.1,9900,92,2,4,1,0.0004955,0.47262,0,2.8062e-05
2.1,5,1,0,1600,2,0.3,7350,38,3,2,1,0.0025023,0.51323,0,3.6422e-05
2.1,9,0,0,9200,5,0.5,7850,232,8,2,2,0.00076877,5.8576,0,2.785e-05
2.1,9,1,0,6750,7,0,4400,17,4,10,3,0,0.65753,0,2.8016e-05
2.1,1,1,0,9650,5,0.6,4350,864,9,10,1,0.00022961,2.0343,0,0.000119
2.1,8,1,0,7100,4,0,3400,864,3,4,3,0,0.64337,0,2.8913e-05
2.1,2,0,1,3650,10,0.8,2500,530,6,4,2,3.098e-05,1.9095,0,0.00017351
2.1,1,1,1,9400,10,0.1,4200,823,1,4,2,0.00031666,2.4073,0,0.00021881
2.1,9,0,0,2800,9,0.8,1100,92,4,2,1,0.00094595,5.2289,0,2.7916e-05
2.1,1,0,0,7850,6,0.1,4450,530,3,4,3,0.00010502,1.4545,0,0.00011668
2.1,9,0,0,2550,5,0.6,6700,83,5,4,1,0.0004955,2.2632,0,2.7863e-05
2.1,3,1,0,6400,3,0,3250,12,3,2,3,0.0001872,0.65885,0,4.9889e-05
2.1,2,1,0,7050,10,0.9,3050,19,1,12,3,0,4.1481,0,6.9446e-05
2.1,3,1,1,6150,2,0.4,8150,210,8,2,2,0.00036036,1.6492,0,0.00014989
2.1,9,1,0,2950,4,0.4,5250,12,2,6,1,0,1.3817,0,2.8019e-05
2.1,3,1,0,2550,4,0.8,4150,181,9,4,1,0.00040541,1.1244,0,4.9983e-05
2.1,4,1,1,5350,4,0.6,5250,746,8,14,3,0,1.5713,0,0.00014241
2.1,10,1,0,4050,5,0.5,4300,173,3,6,1,0,2.8612,0,2.6207e-05
2.1,7,1,0,7900,4,0.6,8700,35,8,2,3,0.00049123,3.5393,0,3.1651e-05
2.1,1,0,0,7900,3,0.4,7050,396,7,10,1,0.0001296,1.5328,0,0.00011705
2.1,1,1,0,3400,7,0.5,2550,46,3,2,1,0.004303,1.6242,0,0.00011927
2.1,8,1,0,3500,2,0.1,7550,19,5,14,1,0,0.56305,0,2.8936e-05
2.1,4,0,1,3800,8,0.4,8150,342,5,2,3,0.00010917,1.6174,0,0.00014698
2.1,6,0,1,1450,8,0,8100,416,4,6,1,0.00052736,1.5211,0,0.00013817
2.1,10,0,1,2050,2,0.5,1150,165,6,8,3,0,1.4443,0,0.00013106
2.1,5,0,0,8450,4,0,2200,65,8,6,3,0,0.68167,0,3.5645e-05
2.1,7,1,0,5450,5,0.9,6650,36,2,4,2,0,4.5341,0,3.1585e-05
2.1,8,0,0,8900,9,0.7,1750,38,6,2,3,0.000560841,12.433,0,2.87524e-05
2.1,5,0,0,9000,1,0.7,4000,49,9,12,2,0,0.70143,0,3.5697e-05
2.1,4,0,0,2400,2,0.8,2350,79,9,8,2,0,0.76205,0,4.1934e-05
2.1,7,0,0,6400,9,0.1,9750,123,4,8,2,0,1.7662,0,3.1305e-05
2.1,6,0,1,3250,1,0.8,1350,220,3,2,1,0.00072072,1.5577,0,0.00014236
2.1,2,1,0,800,2,1,7450,416,7,2,1,0.0011501,0.94767,0,8.3557e-05
2.1,10,0,1,7400,7,1,3550,96,4,8,3,0,1.4448,0,0.00013104
2.1,10,1,1,6550,3,0,6200,342,3,4,2,0,1.3905,0,0.00012621
2.1,2,0,0,1900,1,0,3250,210,9,14,3,0,0.90472,0,8.1886e-05
2.1,9,0,0,1350,7,0.1,8150,677,7,8,2,0,0.66439,0,2.7747e-05
2.1,5,1,0,1050,10,1,4450,864,2,4,1,0.00038217,1.7933,0,3.6139e-05
2.1,4,0,1,9650,7,1,2600,9,4,14,3,0,1.6221,0,0.00014697
2.1,8,1,1,500,4,0.6,3950,31,3,8,3,0,1.4219,0,0.00012894
2.1,6,0,1,6550,6,0,1350,13,9,8,2,0,1.5224,0,0.00013814
2.1,6,1,1,7000,7,0,9150,35,9,8,2,0,1.4707,0,0.00013343
2.1,1,0,0,5700,1,0.1,9350,17,9,2,3,0.0017616,1.4075,0,0.00012631
2.1,4,0,1,4850,1,0.8,8100,33,2,4,3,0.00028021,1.6183,0,0.00014699
2.1,3,0,0,6250,4,0,1650,20,10,10,2,0,0.67102,0,4.9142e-05
2.1,8,0,0,9400,5,0.1,5200,557,8,4,1,0.0009889,1.7215,0,2.8791e-05
2.1,6,1,0,4850,3,0.3,650,326,6,14,3,0,1.0419,0,3.3477e-05
2.1,7,0,0,5000,6,0.2,1850,35,9,2,1,0.0023509,1.6142,0,3.1636e-05
2.1,4,1,0,1750,9,0.6,5200,36,10,6,1,0.00062047,1.4802,0,4.2618e-05
2.1,1,0,0,2400,3,0,1250,746,2,10,3,8.1833e-05,1.4241,0,0.00013016
2.1,7,0,0,3750,1,0.2,8450,10,6,8,3,0,0.52697,0,3.133e-05
2.1,2,0,0,4300,6,1,10000,952,10,2,2,,1.67,0,
2.1,7,0,1,7350,4,0,3500,25,5,4,1,0.0016464,1.5018,0,0.00013655
2.1,10,0,0,7850,9,0.1,1850,62,4,12,3,0,2.6605,0,2.6058e-05
2.1,5,1,0,2700,9,0,8350,784,8,2,1,0.0011424,0.47481,0,3.624e-05
2.1,9,0,1,7600,1,0.6,9050,13,10,8,1,0,1.4633,0,0.00013281
2.1,9,1,0,3750,10,1,7150,8,5,2,1,0.0005616,9.2767,0,2.8131e-05
2.1,5,0,1,7500,1,0.6,9800,23,10,4,3,0,1.5489,0,0.00014064
2.1,4,1,0,2700,2,1,9250,54,7,2,1,0.0016412,0.84236,0,4.2768e-05
2.1,7,1,0,9250,4,0.2,5050,295,6,6,2,0,1.8402,0,3.1583e-05
2.1,4,0,0,9800,1,0.3,3850,59,3,2,1,0.0016412,0.73006,0,4.2259e-05
2.1,2,0,1,1950,2,0.5,7100,28,10,8,2,0.0004608,1.9115,0,0.00017367
2.1,6,1,0,7800,10,0.9,7200,952,2,2,3,0.000589681,11.5864,0,3.34955e-05
2.1,4,0,1,3900,4,0.7,4650,255,7,6,2,2.0015e-05,1.6182,0,0.00014695
2.1,8,1,0,6400,7,0,7550,557,2,2,1,0.000874,0.61112,0,2.9069e-05
2.1,5,1,0,9150,2,0.1,8750,92,9,6,3,0,0.79125,0,3.6026e-05
2.1,7,0,1,6700,9,0.4,8950,46,5,2,2,0.0014035,1.5009,0,0.0001365
2.1,3,0,1,7300,3,0.9,8050,92,10,12,2,,1.6653,0,
2.1,8,0,1,6450,2,1,5050,295,6,4,2,0,1.4719,0,0.00013367
2.1,1,0,0,5800,4,0.3,4150,505,9,2,1,0.0013227,1.4814,0,0.00011674
2.1,7,1,1,5200,5,0.6,8400,210,5,6,1,0.0002807,1.4494,0,0.00013164
2.1,5,0,1,3500,6,0.9,800,232,1,8,2,0,1.5498,0,0.00014061
2.1,9,1,0,9150,1,1,950,17,9,6,3,0,0.77901,0,2.8006e-05
2.1,9,0,0,7950,9,0.2,6400,864,7,6,1,0,4.2338,0,2.7747e-05
2.1,8,1,1,5950,3,0.4,8700,645,1,2,3,0.00024548,1.4197,0,0.00012895
2.1,9,1,1,3700,9,0.8,3450,952,4,12,2,0,1.4114,0,0.00012797
2.1,6,0,0,5300,10,0.9,6250,40,2,6,3,0,8.4628,0,3.3102e-05
2.1,10,1,0,3700,2,0.4,7700,54,3,16,3,0,0.93313,0,2.6223e-05
2.1,5,1,1,7150,2,0.3,2250,232,6,16,1,0,1.5,0,0.00013608
2.1,10,0,0,2650,4,0.7,4550,49,7,4,1,0.00030056,2.214,0,2.6093e-05
2.1,7,0,0,4750,8,0.7,4200,36,5,2,2,0.0014035,5.487,0,3.1488e-05
2.1,4,1,1,9350,3,0.9,7050,28,5,2,3,0.0014016,1.5684,0,0.00014267
2.1,7,0,1,8750,9,0.9,5200,59,10,4,3,0,1.5014,0,0.00013631
2.1,7,1,1,2650,1,0.7,1050,310,1,2,3,0.00046585,1.4491,0,0.00013163
2.1,10,1,0,4200,10,0.3,1950,92,7,2,3,0,3.8049,0,2.623e-05
2.1,7,1,0,4450,2,0.4,3450,173,2,8,2,0,0.88763,0,3.1567e-05
2.1,9,1,1,8550,1,0.3,7450,711,4,2,2,0.00079103,1.4088,0,0.00012807
2.1,7,0,1,8200,2,0,1600,49,1,2,2,0.00084211,1.5011,0,0.00013641
2.1,6,1,0,1000,7,0,5950,23,2,2,2,0.0021024,0.40355,0,3.3726e-05
2.1,4,1,1,8650,3,0.8,1800,1000,10,2,3,,1.303,0,
2.1,5,0,0,9650,1,1,7100,165,10,2,3,,0.70177,0,
2.1,10,1,1,1100,4,0.4,3600,19,3,2,1,0.003552,1.3904,0,0.00012668
2.1,1,0,0,2250,6,0.5,1500,1000,8,6,1,7.0256e-05,1.4899,0,0.00011915
2.1,7,1,0,6250,3,0.4,7000,12,1,2,2,0.0003696,1.6095,0,3.1683e-05
2.1,2,1,1,1400,3,0.5,5300,79,4,2,2,0.0008256,1.8662,0,0.00016971
2.1,10,1,1,3750,5,0.6,2550,26,7,4,1,0.001152,1.3908,0,0.00012639
2.1,4,1,0,2800,7,0.7,7500,36,9,12,1,0.00028021,1.8934,0,4.2525e-05
2.1,1,1,1,5300,1,1,7600,436,1,14,1,0.00015322,2.4113,0,0.00021896
2.1,9,0,1,2500,9,0.4,850,117,5,8,3,0,1.463,0,0.00013282
2.1,1,1,0,6950,4,0.1,6800,30,10,8,3,0.0003504,1.4076,0,0.00011876
2.1,3,1,1,4250,6,0,3000,8,8,2,1,0.0003312,1.6508,0,0.00015005
2.1,5,1,0,6400,8,0.5,650,72,5,2,2,0.00048,3.8154,0,3.6148e-05
2.1,5,0,0,4200,9,0.1,650,12,10,4,1,0.0006,1.0265,0,3.582e-05
2.1,10,0,1,550,5,0.4,3000,21,8,8,1,0,1.4443,0,0.00013106
2.1,5,0,1,8650,5,0.8,5900,359,8,8,3,0,1.5499,0,0.00014063
2.1,6,1,0,550,8,0.1,6800,87,8,14,2,0,0.45768,0,3.3456e-05
2.1,5,0,0,9250,10,0.6,3650,51,10,8,1,0.00015014,8.0663,0,3.5709e-05
2.1,3,0,1,800,9,0.1,5700,436,1,12,1,0.00016868,1.6994,0,0.00015418
2.1,8,1,1,3850,10,0.8,3600,359,1,14,1,0,1.4225,0,0.00012891
2.1,10,1,1,8000,8,0.9,6800,295,7,16,3,0,1.3937,0,0.00012623
2.1,7,0,1,1450,7,0.3,2550,42,3,2,3,0.00049123,1.501,0,0.00013636
2.1,10,0,1,9900,3,1,8150,12,2,6,1,0,1.4442,0,0.00013106
2.1,4,0,0,6400,6,0.1,2800,10,8,6,2,3.84e-05,1.0159,0,4.197e-05
2.1,4,0,1,2000,4,0.3,9200,157,2,8,2,0,1.619,0,0.00014693
2.1,9,1,0,9100,3,0.1,7050,68,5,8,2,0,1.2494,0,2.8046e-05
2.1,8,0,1,1350,2,0.7,6400,210,4,8,3,0,1.4735,0,0.00013367
2.1,6,0,1,1500,10,0.9,7600,310,4,2,3,0.0005045,1.5202,0,0.00013815
2.1,4,0,0,4700,6,0.2,4900,255,4,2,1,0.00034026,1.1626,0,4.211e-05
2.1,6,1,1,1550,5,0.3,5250,458,1,8,2,0,1.4706,0,0.00013341
2.1,6,0,1,4600,1,0.7,7650,111,1,2,1,0.00095074,1.5209,0,0.00013828
2.1,2,1,0,3350,4,0.3,9500,22,9,6,1,0.0016416,0.98076,0,6.9951e-05
2.1,9,1,1,6100,3,0.2,1700,18,3,2,1,0.0042336,1.4095,0,0.00012852
2.1,6,1,1,1300,5,0.6,9000,117,7,2,1,0.00069069,1.4694,0,0.0001336
2.1,4,1,0,8850,7,0.9,2350,68,4,2,1,0.0016512,6.1928,0,4.2773e-05
2.1,1,1,0,3400,2,0.1,6250,20,3,4,1,0.0033236,1.3959,0,0.00012562
2.1,9,1,0,8200,3,0,5750,92,5,4,3,0,0.72919,0,2.8011e-05
2.1,2,1,1,1350,7,0.6,7750,42,10,4,2,0.00082031,1.8664,0,0.00016971
2.1,5,1,0,9600,5,0,6050,83,7,2,2,0.00037535,0.6708,0,3.6122e-05
2.1,3,1,1,6700,4,0.8,3150,46,9,2,3,0.00075075,1.6492,0,0.00014994
2.1,1,1,0,9900,7,0.3,3550,96,5,14,2,4.8989e-05,1.8792,0,0.00011875
2.1,3,0,1,1450,8,0.7,9100,907,2,2,2,0.0002457,1.6969,0,0.00015421
2.1,7,0,1,5150,1,0.4,1450,14,6,2,3,0.0003024,1.5013,0,0.00013637
2.1,4,0,0,7200,3,0.9,9350,28,4,10,1,0.0004608,2.2554,0,4.2104e-05
2.1,3,0,1,1500,10,0.8,6000,9,10,4,1,0.0001584,1.6987,0,0.00015434
2.1,3,0,1,500,7,1,8450,157,6,8,3,0,1.6979,0,0.00015415
2.1,6,1,0,9100,6,0.4,3200,59,9,2,3,0.00033033,3.8343,0,3.3489e-05
2.1,9,0,0,1300,8,0.5,7050,359,7,6,1,0,1.8904,0,2.7765e-05
2.1,7,0,0,8450,7,0,7250,33,8,2,3,0.0005376,0.74819,0,3.1375e-05
2.1,10,0,0,9000,3,0.5,1600,25,8,2,3,0,3.5231,0,2.6038e-05
2.1,2,1,0,9050,7,0.1,9950,142,1,2,1,0.0025788,1.1842,0,6.9746e-05
2.1,1,0,0,3450,7,0.7,3600,436,4,6,3,9.9529e-05,1.7482,0,0.00011661
2.1,3,0,0,4350,3,0.6,6850,27,7,2,3,0.0014112,1.1188,0,4.9354e-05
2.1,1,1,1,3350,8,0.8,3850,62,5,2,3,0.00086016,2.4061,0,0.00021884
2.1,5,1,1,7300,10,0.3,850,220,2,2,3,0.00040946,1.4976,0,0.00013609
2.1,1,1,1,9700,7,0.1,4650,36,5,6,1,0.00086016,2.4102,0,0.00021917
2.1,1,0,0,3400,10,0.9,1950,746,5,4,1,0.00056408,2.1262,0,0.00011673
2.1,2,1,0,1350,5,0.7,1000,68,3,2,3,0.0003744,0.9996,0,6.9596e-05
2.1,5,1,0,4500,10,1,6650,22,6,4,2,0.000576,6.3764,0,3.6146e-05
2.1,8,1,1,8150,10,0.4,3400,68,6,16,1,0,1.4224,0,0.00012901
2.1,4,0,0,9600,3,0.6,8350,677,9,4,1,8.9369e-05,2.1137,0,4.2032e-05
2.1,3,0,0,8750,2,0.1,3300,268,9,2,1,0.00031797,0.79798,0,4.9262e-05
2.1,10,0,1,4250,7,0.8,6250,92,3,12,1,0,1.4453,0,0.00013102
2.1,2,0,1,700,9,0.2,7850,26,9,2,1,0.0065478,1.9117,0,0.00017427
2.1,8,1,0,7350,5,1,4150,111,1,10,3,0,7.4516,0,2.8913e-05
2.1,5,1,1,1350,3,0.2,1450,190,1,8,2,0,1.4992,0,0.00013601
2.1,7,0,0,7400,5,0.3,4200,823,4,4,2,0,2.545,0,3.1281e-05
2.1,5,1,1,800,3,0.8,8350,952,1,2,3,0.00023001,1.4977,0,0.00013607
2.1,2,1,0,8850,9,0.2,9000,952,1,10,1,0.00017368,1.6873,0,6.9649e-05
2.1,4,1,1,9850,2,1,4200,255,8,2,2,0.00028021,1.5682,0,0.00014252
2.1,4,0,0,5450,10,0.9,8200,210,3,4,1,0.00032023,6.0967,0,4.2052e-05
2.1,5,0,0,3950,5,0.5,4950,505,2,2,3,0.00040946,1.7401,0,3.5685e-05
2.1,5,0,0,5350,8,0.1,7850,21,6,2,2,0.001776,1.1561,0,3.5893e-05
2.1,2,1,0,4200,5,0.8,5400,10,5,12,3,0,1.5931,0,6.9464e-05
2.1,2,1,0,7400,5,0.4,2300,13,8,2,1,0.0017279,1.5364,0,6.9687e-05
2.1,2,0,1,7750,6,1,6100,35,6,2,1,0.0052765,1.9116,0,0.00017411
2.1,1,1,1,9900,9,0.2,7950,17,1,4,2,0.0012912,2.4078,0,0.00021897
2.1,7,1,1,8450,3,0.2,4200,27,10,10,3,0,1.4516,0,0.00013165
2.1,1,0,0,7050,1,0.6,6950,46,10,2,3,0.00086016,1.3918,0,0.00012347
2.1,2,0,0,1100,7,0.9,9200,56,3,2,1,0.0036448,1.2582,0,6.8934e-05
2.1,2,0,0,5350,10,0.2,550,342,1,4,3,0.00011238,1.3872,0,6.8517e-05
2.1,10,1,0,5700,7,0.2,8450,864,5,2,3,0,2.5899,0,2.6213e-05
2.1,5,1,0,3950,4,0.4,4550,232,4,4,1,0.00069399,1.1954,0,3.618e-05
2.1,3,0,0,5100,1,0.2,5300,711,7,2,3,0.00052052,0.64546,0,4.9191e-05
2.1,4,0,0,1450,2,0.5,650,232,1,4,3,0.00012265,0.68217,0,5.2379e-05
2.1,2,0,1,2000,4,0.6,900,44,8,8,1,0.00082031,1.9669,0,0.00017993
2.1,5,0,0,5000,3,0.2,6350,31,4,12,3,0,0.87375,0,3.5687e-05
2.1,8,1,1,900,9,0.9,5450,359,2,4,2,0,1.42,0,0.00012891
2.1,9,0,0,6000,8,0.5,1200,9,3,16,2,0,6.1931,0,2.7803e-05
2.1,6,0,0,6600,2,0.6,1950,326,9,8,2,0,1.3325,0,3.307e-05
2.1,9,0,1,3450,7,0.2,8050,75,5,6,2,0,1.4623,0,0.00013281
2.1,6,0,1,1900,6,0.5,1300,232,8,8,3,0,1.522,0,0.0001381
2.1,1,0,1,3350,3,0.2,6450,27,8,4,1,0.0032729,2.4433,0,0.00022238
2.1,3,1,1,9550,3,0.4,6700,210,2,2,1,0.00055692,1.65,0,0.00015001
2.1,8,1,1,7000,2,0.8,9150,255,7,4,3,0,1.4201,0,0.00012893
